Time,Susceptible,Infectious
0,0.99,0.01
0.1,0.98998,0.0100197
0.2,0.989961,0.0100394
0.3,0.989941,0.0100592
0.4,0.989921,0.010079
0.5,0.989901,0.0100989
0.6,0.989881,0.0101188
0.7,0.989861,0.0101387
0.8,0.989841,0.0101587
0.9,0.989821,0.0101787
1,0.989801,0.0101987
1.1,0.989781,0.0102188
1.2,0.989761,0.0102389
1.3,0.989741,0.0102591
1.4,0.989721,0.0102793
1.5,0.9897,0.0102995
1.6,0.98968,0.0103198
1.7,0.98966,0.0103401
1.8,0.989639,0.0103605
1.9,0.989619,0.0103809
2,0.989599,0.0104013
2.1,0.989578,0.0104218
2.2,0.989558,0.0104423
2.3,0.989537,0.0104629
2.4,0.989517,0.0104835
2.5,0.989496,0.0105041
2.6,0.989475,0.0105248
2.7,0.989454,0.0105455
2.8,0.989434,0.0105663
2.9,0.989413,0.0105871
3,0.989392,0.0106079
3.1,0.989371,0.0106288
3.2,0.98935,0.0106497
3.3,0.989329,0.0106707
3.4,0.989308,0.0106917
3.5,0.989287,0.0107127
3.6,0.989266,0.0107338
3.7,0.989245,0.0107549
3.8,0.989224,0.0107761
3.9,0.989203,0.0107973
4,0.989181,0.0108185
4.1,0.98916,0.0108398
4.2,0.989139,0.0108611
4.3,0.989117,0.0108825
4.4,0.989096,0.0109039
4.5,0.989075,0.0109254
4.6,0.989053,0.0109469
4.7,0.989032,0.0109684
4.8,0.98901,0.01099
4.9,0.988988,0.0110116
5,0.988967,0.0110333
5.1,0.988945,0.011055
5.2,0.988923,0.0110767
5.3,0.988902,0.0110985
5.4,0.98888,0.0111203
5.5,0.988858,0.0111422
5.6,0.988836,0.0111641
5.7,0.988814,0.011186
5.8,0.988792,0.011208
5.9,0.98877,0.0112301
6,0.988748,0.0112522
6.1,0.988726,0.0112743
6.2,0.988704,0.0112965
6.3,0.988681,0.0113187
6.4,0.988659,0.0113409
6.5,0.988637,0.0113632
6.6,0.988614,0.0113856
6.7,0.988592,0.0114079
6.8,0.98857,0.0114304
6.9,0.988547,0.0114528
7,0.988525,0.0114753
7.1,0.988502,0.0114979
7.2,0.98848,0.0115205
7.3,0.988457,0.0115431
7.4,0.988434,0.0115658
7.5,0.988411,0.0115886
7.6,0.988389,0.0116113
7.7,0.988366,0.0116341
7.8,0.988343,0.011657
7.9,0.98832,0.0116799
8,0.988297,0.0117029
8.1,0.988274,0.0117259
8.2,0.988251,0.0117489
8.3,0.988228,0.011772
8.4,0.988205,0.0117951
8.5,0.988182,0.0118183
8.6,0.988158,0.0118415
8.7,0.988135,0.0118648
8.8,0.988112,0.0118881
8.9,0.988089,0.0119114
9,0.988065,0.0119348
9.1,0.988042,0.0119583
9.2,0.988018,0.0119818
9.3,0.987995,0.0120053
9.4,0.987971,0.0120289
9.5,0.987948,0.0120525
9.6,0.987924,0.0120762
9.7,0.9879,0.0120999
9.8,0.987876,0.0121236
9.9,0.987853,0.0121474
10,0.987829,0.0121713
10.1,0.987805,0.0121952
10.2,0.987781,0.0122191
10.3,0.987757,0.0122431
10.4,0.987733,0.0122672
10.5,0.987709,0.0122912
10.6,0.987685,0.0123154
10.7,0.98766,0.0123395
10.8,0.987636,0.0123638
10.9,0.987612,0.012388
11,0.987588,0.0124124
11.1,0.987563,0.0124367
11.2,0.987539,0.0124611
11.3,0.987514,0.0124856
11.4,0.98749,0.0125101
11.5,0.987465,0.0125346
11.6,0.987441,0.0125592
11.7,0.987416,0.0125839
11.8,0.987391,0.0126086
11.9,0.987367,0.0126333
12,0.987342,0.0126581
12.1,0.987317,0.0126829
12.2,0.987292,0.0127078
12.3,0.987267,0.0127328
12.4,0.987242,0.0127577
12.5,0.987217,0.0127828
12.6,0.987192,0.0128078
12.7,0.987167,0.012833
12.8,0.987142,0.0128581
12.9,0.987117,0.0128833
13,0.987091,0.0129086
13.1,0.987066,0.0129339
13.2,0.987041,0.0129593
13.3,0.987015,0.0129847
13.4,0.98699,0.0130102
13.5,0.986964,0.0130357
13.6,0.986939,0.0130613
13.7,0.986913,0.0130869
13.8,0.986887,0.0131125
13.9,0.986862,0.0131382
14,0.986836,0.013164
14.1,0.98681,0.0131898
14.2,0.986784,0.0132157
14.3,0.986758,0.0132416
14.4,0.986732,0.0132675
14.5,0.986706,0.0132935
14.6,0.98668,0.0133196
14.7,0.986654,0.0133457
14.8,0.986628,0.0133718
14.9,0.986602,0.0133981
15,0.986576,0.0134243
15.1,0.986549,0.0134506
15.2,0.986523,0.013477
15.3,0.986497,0.0135034
15.4,0.98647,0.0135299
15.5,0.986444,0.0135564
15.6,0.986417,0.0135829
15.7,0.98639,0.0136095
15.8,0.986364,0.0136362
15.9,0.986337,0.0136629
16,0.98631,0.0136897
16.1,0.986284,0.0137165
16.2,0.986257,0.0137434
16.3,0.98623,0.0137703
16.4,0.986203,0.0137973
16.5,0.986176,0.0138243
16.6,0.986149,0.0138514
16.7,0.986122,0.0138785
16.8,0.986094,0.0139057
16.9,0.986067,0.0139329
17,0.98604,0.0139602
17.1,0.986012,0.0139875
17.2,0.985985,0.0140149
17.3,0.985958,0.0140423
17.4,0.98593,0.0140698
17.5,0.985903,0.0140974
17.6,0.985875,0.014125
17.7,0.985847,0.0141526
17.8,0.98582,0.0141803
17.9,0.985792,0.0142081
18,0.985764,0.0142359
18.1,0.985736,0.0142638
18.2,0.985708,0.0142917
18.3,0.98568,0.0143197
18.4,0.985652,0.0143477
18.5,0.985624,0.0143758
18.6,0.985596,0.0144039
18.7,0.985568,0.0144321
18.8,0.98554,0.0144603
18.9,0.985511,0.0144886
19,0.985483,0.014517
19.1,0.985455,0.0145454
19.2,0.985426,0.0145738
19.3,0.985398,0.0146023
19.4,0.985369,0.0146309
19.5,0.98534,0.0146595
19.6,0.985312,0.0146882
19.7,0.985283,0.0147169
19.8,0.985254,0.0147457
19.9,0.985225,0.0147745
20,0.985197,0.0148034
20.1,0.985168,0.0148324
20.2,0.985139,0.0148614
20.3,0.98511,0.0148904
20.4,0.98508,0.0149196
20.5,0.985051,0.0149487
20.6,0.985022,0.014978
20.7,0.984993,0.0150072
20.8,0.984963,0.0150366
20.9,0.984934,0.015066
21,0.984905,0.0150954
21.1,0.984875,0.0151249
21.2,0.984846,0.0151545
21.3,0.984816,0.0151841
21.4,0.984786,0.0152138
21.5,0.984756,0.0152435
21.6,0.984727,0.0152733
21.7,0.984697,0.0153032
21.8,0.984667,0.0153331
21.9,0.984637,0.015363
22,0.984607,0.015393
22.1,0.984577,0.0154231
22.2,0.984547,0.0154532
22.3,0.984517,0.0154834
22.4,0.984486,0.0155137
22.5,0.984456,0.015544
22.6,0.984426,0.0155744
22.7,0.984395,0.0156048
22.8,0.984365,0.0156353
22.9,0.984334,0.0156658
23,0.984304,0.0156964
23.1,0.984273,0.015727
23.2,0.984242,0.0157578
23.3,0.984211,0.0157885
23.4,0.984181,0.0158194
23.5,0.98415,0.0158502
23.6,0.984119,0.0158812
23.7,0.984088,0.0159122
23.8,0.984057,0.0159433
23.9,0.984026,0.0159744
24,0.983994,0.0160056
24.1,0.983963,0.0160368
24.2,0.983932,0.0160681
24.3,0.983901,0.0160995
24.4,0.983869,0.0161309
24.5,0.983838,0.0161624
24.6,0.983806,0.0161939
24.7,0.983774,0.0162255
24.8,0.983743,0.0162572
24.9,0.983711,0.0162889
25,0.983679,0.0163207
25.1,0.983647,0.0163525
25.2,0.983616,0.0163844
25.3,0.983584,0.0164164
25.4,0.983552,0.0164484
25.5,0.98352,0.0164805
25.6,0.983487,0.0165126
25.7,0.983455,0.0165449
25.8,0.983423,0.0165771
25.9,0.983391,0.0166095
26,0.983358,0.0166418
26.1,0.983326,0.0166743
26.2,0.983293,0.0167068
26.3,0.983261,0.0167394
26.4,0.983228,0.016772
26.5,0.983195,0.0168047
26.6,0.983163,0.0168375
26.7,0.98313,0.0168703
26.8,0.983097,0.0169032
26.9,0.983064,0.0169361
27,0.983031,0.0169692
27.1,0.982998,0.0170022
27.2,0.982965,0.0170354
27.3,0.982931,0.0170686
27.4,0.982898,0.0171018
27.5,0.982865,0.0171352
27.6,0.982831,0.0171685
27.7,0.982798,0.017202
27.8,0.982764,0.0172355
27.9,0.982731,0.0172691
28,0.982697,0.0173027
28.1,0.982664,0.0173364
28.2,0.98263,0.0173702
28.3,0.982596,0.0174041
28.4,0.982562,0.017438
28.5,0.982528,0.0174719
28.6,0.982494,0.0175059
28.7,0.98246,0.01754
28.8,0.982426,0.0175742
28.9,0.982392,0.0176084
29,0.982357,0.0176427
29.1,0.982323,0.0176771
29.2,0.982289,0.0177115
29.3,0.982254,0.017746
29.4,0.982219,0.0177805
29.5,0.982185,0.0178151
29.6,0.98215,0.0178498
29.7,0.982115,0.0178845
29.8,0.982081,0.0179193
29.9,0.982046,0.0179542
30,0.982011,0.0179892
30.1,0.981976,0.0180242
30.2,0.981941,0.0180592
30.3,0.981906,0.0180944
30.4,0.98187,0.0181296
30.5,0.981835,0.0181649
30.6,0.9818,0.0182002
30.7,0.981764,0.0182356
30.8,0.981729,0.0182711
30.9,0.981693,0.0183066
31,0.981658,0.0183422
31.1,0.981622,0.0183779
31.2,0.981586,0.0184136
31.3,0.981551,0.0184495
31.4,0.981515,0.0184853
31.5,0.981479,0.0185213
31.6,0.981443,0.0185573
31.7,0.981407,0.0185934
31.8,0.98137,0.0186295
31.9,0.981334,0.0186657
32,0.981298,0.018702
32.1,0.981262,0.0187384
32.2,0.981225,0.0187748
32.3,0.981189,0.0188113
32.4,0.981152,0.0188479
32.5,0.981116,0.0188845
32.6,0.981079,0.0189212
32.7,0.981042,0.018958
32.8,0.981005,0.0189948
32.9,0.980968,0.0190317
33,0.980931,0.0190687
33.1,0.980894,0.0191057
33.2,0.980857,0.0191428
33.3,0.98082,0.01918
33.4,0.980783,0.0192173
33.5,0.980745,0.0192546
33.6,0.980708,0.019292
33.7,0.980671,0.0193295
33.8,0.980633,0.019367
33.9,0.980595,0.0194046
34,0.980558,0.0194423
34.1,0.98052,0.0194801
34.2,0.980482,0.0195179
34.3,0.980444,0.0195558
34.4,0.980406,0.0195937
34.5,0.980368,0.0196318
34.6,0.98033,0.0196699
34.7,0.980292,0.0197081
34.8,0.980254,0.0197463
34.9,0.980215,0.0197846
35,0.980177,0.019823
35.1,0.980139,0.0198615
35.2,0.9801,0.0199
35.3,0.980061,0.0199386
35.4,0.980023,0.0199773
35.5,0.979984,0.0200161
35.6,0.979945,0.0200549
35.7,0.979906,0.0200938
35.8,0.979867,0.0201328
35.9,0.979828,0.0201718
36,0.979789,0.020211
36.1,0.97975,0.0202502
36.2,0.979711,0.0202894
36.3,0.979671,0.0203288
36.4,0.979632,0.0203682
36.5,0.979592,0.0204077
36.6,0.979553,0.0204473
36.7,0.979513,0.0204869
36.8,0.979473,0.0205266
36.9,0.979434,0.0205664
37,0.979394,0.0206063
37.1,0.979354,0.0206462
37.2,0.979314,0.0206862
37.3,0.979274,0.0207263
37.4,0.979234,0.0207665
37.5,0.979193,0.0208067
37.6,0.979153,0.020847
37.7,0.979113,0.0208874
37.8,0.979072,0.0209279
37.9,0.979032,0.0209684
38,0.978991,0.021009
38.1,0.97895,0.0210497
38.2,0.978909,0.0210905
38.3,0.978869,0.0211313
38.4,0.978828,0.0211723
38.5,0.978787,0.0212133
38.6,0.978746,0.0212543
38.7,0.978704,0.0212955
38.8,0.978663,0.0213367
38.9,0.978622,0.021378
39,0.978581,0.0214194
39.1,0.978539,0.0214609
39.2,0.978498,0.0215024
39.3,0.978456,0.021544
39.4,0.978414,0.0215857
39.5,0.978372,0.0216275
39.6,0.978331,0.0216694
39.7,0.978289,0.0217113
39.8,0.978247,0.0217533
39.9,0.978205,0.0217954
40,0.978162,0.0218376
40.1,0.97812,0.0218798
40.2,0.978078,0.0219221
40.3,0.978035,0.0219645
40.4,0.977993,0.022007
40.5,0.97795,0.0220496
40.6,0.977908,0.0220922
40.7,0.977865,0.0221349
40.8,0.977822,0.0221777
40.9,0.977779,0.0222206
41,0.977736,0.0222636
41.1,0.977693,0.0223066
41.2,0.97765,0.0223497
41.3,0.977607,0.0223929
41.4,0.977564,0.0224362
41.5,0.97752,0.0224796
41.6,0.977477,0.022523
41.7,0.977433,0.0225665
41.8,0.97739,0.0226101
41.9,0.977346,0.0226538
42,0.977302,0.0226976
42.1,0.977259,0.0227415
42.2,0.977215,0.0227854
42.3,0.977171,0.0228294
42.4,0.977127,0.0228735
42.5,0.977082,0.0229177
42.6,0.977038,0.0229619
42.7,0.976994,0.0230063
42.8,0.976949,0.0230507
42.9,0.976905,0.0230952
43,0.97686,0.0231398
43.1,0.976816,0.0231845
43.2,0.976771,0.0232292
43.3,0.976726,0.0232741
43.4,0.976681,0.023319
43.5,0.976636,0.023364
43.6,0.976591,0.0234091
43.7,0.976546,0.0234543
43.8,0.9765,0.0234995
43.9,0.976455,0.0235449
44,0.97641,0.0235903
44.1,0.976364,0.0236358
44.2,0.976319,0.0236814
44.3,0.976273,0.0237271
44.4,0.976227,0.0237728
44.5,0.976181,0.0238187
44.6,0.976135,0.0238646
44.7,0.976089,0.0239106
44.8,0.976043,0.0239567
44.9,0.975997,0.0240029
45,0.975951,0.0240492
45.1,0.975904,0.0240956
45.2,0.975858,0.024142
45.3,0.975811,0.0241886
45.4,0.975765,0.0242352
45.5,0.975718,0.0242819
45.6,0.975671,0.0243287
45.7,0.975624,0.0243756
45.8,0.975577,0.0244225
45.9,0.97553,0.0244696
46,0.975483,0.0245167
46.1,0.975436,0.024564
46.2,0.975389,0.0246113
46.3,0.975341,0.0246587
46.4,0.975294,0.0247062
46.5,0.975246,0.0247538
46.6,0.975199,0.0248014
46.7,0.975151,0.0248492
46.8,0.975103,0.024897
46.9,0.975055,0.024945
47,0.975007,0.024993
47.1,0.974959,0.0250411
47.2,0.974911,0.0250893
47.3,0.974862,0.0251376
47.4,0.974814,0.025186
47.5,0.974766,0.0252345
47.6,0.974717,0.025283
47.7,0.974668,0.0253317
47.8,0.97462,0.0253804
47.9,0.974571,0.0254292
48,0.974522,0.0254781
48.1,0.974473,0.0255272
48.2,0.974424,0.0255763
48.3,0.974375,0.0256254
48.4,0.974325,0.0256747
48.5,0.974276,0.0257241
48.6,0.974226,0.0257736
48.7,0.974177,0.0258231
48.8,0.974127,0.0258728
48.9,0.974078,0.0259225
49,0.974028,0.0259723
49.1,0.973978,0.0260222
49.2,0.973928,0.0260723
49.3,0.973878,0.0261224
49.4,0.973827,0.0261726
49.5,0.973777,0.0262229
49.6,0.973727,0.0262732
49.7,0.973676,0.0263237
49.8,0.973626,0.0263743
49.9,0.973575,0.0264249
50,0.973524,0.0264757
50.1,0.973473,0.0265265
50.2,0.973423,0.0265775
50.3,0.973371,0.0266285
50.4,0.97332,0.0266797
50.5,0.973269,0.0267309
50.6,0.973218,0.0267822
50.7,0.973166,0.0268336
50.8,0.973115,0.0268851
50.9,0.973063,0.0269367
51,0.973012,0.0269884
51.1,0.97296,0.0270402
51.2,0.972908,0.0270921
51.3,0.972856,0.0271441
51.4,0.972804,0.0271961
51.5,0.972752,0.0272483
51.6,0.972699,0.0273006
51.7,0.972647,0.027353
51.8,0.972595,0.0274054
51.9,0.972542,0.027458
52,0.972489,0.0275106
52.1,0.972437,0.0275634
52.2,0.972384,0.0276162
52.3,0.972331,0.0276692
52.4,0.972278,0.0277222
52.5,0.972225,0.0277754
52.6,0.972171,0.0278286
52.7,0.972118,0.0278819
52.8,0.972065,0.0279354
52.9,0.972011,0.0279889
53,0.971957,0.0280425
53.1,0.971904,0.0280962
53.2,0.97185,0.0281501
53.3,0.971796,0.028204
53.4,0.971742,0.028258
53.5,0.971688,0.0283121
53.6,0.971634,0.0283663
53.7,0.971579,0.0284207
53.8,0.971525,0.0284751
53.9,0.97147,0.0285296
54,0.971416,0.0285842
54.1,0.971361,0.0286389
54.2,0.971306,0.0286938
54.3,0.971251,0.0287487
54.4,0.971196,0.0288037
54.5,0.971141,0.0288588
54.6,0.971086,0.028914
54.7,0.971031,0.0289693
54.8,0.970975,0.0290248
54.9,0.97092,0.0290803
55,0.970864,0.0291359
55.1,0.970808,0.0291916
55.2,0.970753,0.0292475
55.3,0.970697,0.0293034
55.4,0.970641,0.0293594
55.5,0.970584,0.0294156
55.6,0.970528,0.0294718
55.7,0.970472,0.0295281
55.8,0.970415,0.0295846
55.9,0.970359,0.0296411
56,0.970302,0.0296978
56.1,0.970245,0.0297545
56.2,0.970189,0.0298114
56.3,0.970132,0.0298683
56.4,0.970075,0.0299254
56.5,0.970017,0.0299825
56.6,0.96996,0.0300398
56.7,0.969903,0.0300972
56.8,0.969845,0.0301547
56.9,0.969788,0.0302122
57,0.96973,0.0302699
57.1,0.969672,0.0303277
57.2,0.969614,0.0303856
57.3,0.969556,0.0304436
57.4,0.969498,0.0305017
57.5,0.96944,0.0305599
57.6,0.969382,0.0306183
57.7,0.969323,0.0306767
57.8,0.969265,0.0307352
57.9,0.969206,0.0307938
58,0.969147,0.0308526
58.1,0.969089,0.0309114
58.2,0.96903,0.0309704
58.3,0.968971,0.0310295
58.4,0.968911,0.0310886
58.5,0.968852,0.0311479
58.6,0.968793,0.0312073
58.7,0.968733,0.0312668
58.8,0.968674,0.0313264
58.9,0.968614,0.0313861
59,0.968554,0.0314459
59.1,0.968494,0.0315058
59.2,0.968434,0.0315659
59.3,0.968374,0.031626
59.4,0.968314,0.0316863
59.5,0.968253,0.0317466
59.6,0.968193,0.0318071
59.7,0.968132,0.0318677
59.8,0.968072,0.0319284
59.9,0.968011,0.0319892
60,0.96795,0.0320501
60.1,0.967889,0.0321111
60.2,0.967828,0.0321722
60.3,0.967767,0.0322335
60.4,0.967705,0.0322948
60.5,0.967644,0.0323563
60.6,0.967582,0.0324178
60.7,0.96752,0.0324795
60.8,0.967459,0.0325413
60.9,0.967397,0.0326032
61,0.967335,0.0326652
61.1,0.967273,0.0327274
61.2,0.96721,0.0327896
61.3,0.967148,0.032852
61.4,0.967086,0.0329144
61.5,0.967023,0.032977
61.6,0.96696,0.0330397
61.7,0.966897,0.0331025
61.8,0.966835,0.0331654
61.9,0.966772,0.0332285
62,0.966708,0.0332916
62.1,0.966645,0.0333549
62.2,0.966582,0.0334182
62.3,0.966518,0.0334817
62.4,0.966455,0.0335453
62.5,0.966391,0.033609
62.6,0.966327,0.0336729
62.7,0.966263,0.0337368
62.8,0.966199,0.0338009
62.9,0.966135,0.033865
63,0.966071,0.0339293
63.1,0.966006,0.0339937
63.2,0.965942,0.0340583
63.3,0.965877,0.0341229
63.4,0.965812,0.0341876
63.5,0.965747,0.0342525
63.6,0.965683,0.0343175
63.7,0.965617,0.0343826
63.8,0.965552,0.0344478
63.9,0.965487,0.0345132
64,0.965421,0.0345786
64.1,0.965356,0.0346442
64.2,0.96529,0.0347099
64.3,0.965224,0.0347757
64.4,0.965158,0.0348416
64.5,0.965092,0.0349076
64.6,0.965026,0.0349738
64.7,0.96496,0.0350401
64.8,0.964894,0.0351065
64.9,0.964827,0.035173
65,0.96476,0.0352396
65.1,0.964694,0.0353064
65.2,0.964627,0.0353732
65.3,0.96456,0.0354402
65.4,0.964493,0.0355073
65.5,0.964425,0.0355746
65.6,0.964358,0.0356419
65.7,0.964291,0.0357094
65.8,0.964223,0.035777
65.9,0.964155,0.0358447
66,0.964087,0.0359125
66.1,0.964019,0.0359805
66.2,0.963951,0.0360486
66.3,0.963883,0.0361168
66.4,0.963815,0.0361851
66.5,0.963746,0.0362535
66.6,0.963678,0.0363221
66.7,0.963609,0.0363908
66.8,0.96354,0.0364596
66.9,0.963471,0.0365285
67,0.963402,0.0365976
67.1,0.963333,0.0366668
67.2,0.963264,0.0367361
67.3,0.963195,0.0368055
67.4,0.963125,0.036875
67.5,0.963055,0.0369447
67.6,0.962985,0.0370145
67.7,0.962916,0.0370844
67.8,0.962846,0.0371545
67.9,0.962775,0.0372246
68,0.962705,0.0372949
68.1,0.962635,0.0373653
68.2,0.962564,0.0374359
68.3,0.962493,0.0375065
68.4,0.962423,0.0375773
68.5,0.962352,0.0376483
68.6,0.962281,0.0377193
68.7,0.96221,0.0377905
68.8,0.962138,0.0378618
68.9,0.962067,0.0379332
69,0.961995,0.0380047
69.1,0.961924,0.0380764
69.2,0.961852,0.0381482
69.3,0.96178,0.0382202
69.4,0.961708,0.0382922
69.5,0.961636,0.0383644
69.6,0.961563,0.0384367
69.7,0.961491,0.0385092
69.8,0.961418,0.0385817
69.9,0.961346,0.0386544
70,0.961273,0.0387272
70.1,0.9612,0.0388002
70.2,0.961127,0.0388733
70.3,0.961054,0.0389465
70.4,0.96098,0.0390198
70.5,0.960907,0.0390933
70.6,0.960833,0.0391669
70.7,0.960759,0.0392406
70.8,0.960685,0.0393145
70.9,0.960611,0.0393885
71,0.960537,0.0394626
71.1,0.960463,0.0395369
71.2,0.960389,0.0396113
71.3,0.960314,0.0396858
71.4,0.96024,0.0397604
71.5,0.960165,0.0398352
71.6,0.96009,0.0399101
71.7,0.960015,0.0399852
71.8,0.95994,0.0400603
71.9,0.959864,0.0401356
72,0.959789,0.0402111
72.1,0.959713,0.0402866
72.2,0.959638,0.0403623
72.3,0.959562,0.0404382
72.4,0.959486,0.0405142
72.5,0.95941,0.0405903
72.6,0.959334,0.0406665
72.7,0.959257,0.0407429
72.8,0.959181,0.0408194
72.9,0.959104,0.040896
73,0.959027,0.0409728
73.1,0.95895,0.0410497
73.2,0.958873,0.0411267
73.3,0.958796,0.0412039
73.4,0.958719,0.0412812
73.5,0.958641,0.0413587
73.6,0.958564,0.0414363
73.7,0.958486,0.041514
73.8,0.958408,0.0415919
73.9,0.95833,0.0416698
74,0.958252,0.041748
74.1,0.958174,0.0418262
74.2,0.958095,0.0419046
74.3,0.958017,0.0419832
74.4,0.957938,0.0420619
74.5,0.957859,0.0421407
74.6,0.95778,0.0422196
74.7,0.957701,0.0422987
74.8,0.957622,0.042378
74.9,0.957543,0.0424573
75,0.957463,0.0425368
75.1,0.957384,0.0426165
75.2,0.957304,0.0426963
75.3,0.957224,0.0427762
75.4,0.957144,0.0428563
75.5,0.957064,0.0429365
75.6,0.956983,0.0430168
75.7,0.956903,0.0430973
75.8,0.956822,0.0431779
75.9,0.956741,0.0432587
76,0.95666,0.0433396
76.1,0.956579,0.0434206
76.2,0.956498,0.0435018
76.3,0.956417,0.0435831
76.4,0.956335,0.0436646
76.5,0.956254,0.0437462
76.6,0.956172,0.043828
76.7,0.95609,0.0439098
76.8,0.956008,0.0439919
76.9,0.955926,0.0440741
77,0.955844,0.0441564
77.1,0.955761,0.0442388
77.2,0.955679,0.0443214
77.3,0.955596,0.0444042
77.4,0.955513,0.0444871
77.5,0.95543,0.0445701
77.6,0.955347,0.0446533
77.7,0.955263,0.0447366
77.8,0.95518,0.0448201
77.9,0.955096,0.0449037
78,0.955013,0.0449875
78.1,0.954929,0.0450714
78.2,0.954845,0.0451554
78.3,0.95476,0.0452396
78.4,0.954676,0.045324
78.5,0.954592,0.0454084
78.6,0.954507,0.0454931
78.7,0.954422,0.0455779
78.8,0.954337,0.0456628
78.9,0.954252,0.0457478
79,0.954167,0.0458331
79.1,0.954082,0.0459184
79.2,0.953996,0.0460039
79.3,0.95391,0.0460896
79.4,0.953825,0.0461754
79.5,0.953739,0.0462614
79.6,0.953653,0.0463475
79.7,0.953566,0.0464337
79.8,0.95348,0.0465201
79.9,0.953393,0.0466067
80,0.953307,0.0466934
80.1,0.95322,0.0467802
80.2,0.953133,0.0468672
80.3,0.953046,0.0469543
80.4,0.952958,0.0470416
80.5,0.952871,0.0471291
80.6,0.952783,0.0472167
80.7,0.952696,0.0473044
80.8,0.952608,0.0473923
80.9,0.95252,0.0474804
81,0.952431,0.0475686
81.1,0.952343,0.0476569
81.2,0.952255,0.0477454
81.3,0.952166,0.0478341
81.4,0.952077,0.0479229
81.5,0.951988,0.0480118
81.6,0.951899,0.0481009
81.7,0.95181,0.0481902
81.8,0.95172,0.0482796
81.9,0.951631,0.0483692
82,0.951541,0.0484589
82.1,0.951451,0.0485488
82.2,0.951361,0.0486388
82.3,0.951271,0.048729
82.4,0.951181,0.0488193
82.5,0.95109,0.0489098
82.6,0.951,0.0490004
82.7,0.950909,0.0490912
82.8,0.950818,0.0491822
82.9,0.950727,0.0492733
83,0.950635,0.0493646
83.1,0.950544,0.049456
83.2,0.950452,0.0495476
83.3,0.950361,0.0496393
83.4,0.950269,0.0497312
83.5,0.950177,0.0498232
83.6,0.950085,0.0499154
83.7,0.949992,0.0500078
83.8,0.9499,0.0501003
83.9,0.949807,0.0501929
84,0.949714,0.0502858
84.1,0.949621,0.0503788
84.2,0.949528,0.0504719
84.3,0.949435,0.0505652
84.4,0.949341,0.0506587
84.5,0.949248,0.0507523
84.6,0.949154,0.0508461
84.7,0.94906,0.05094
84.8,0.948966,0.0510341
84.9,0.948872,0.0511283
85,0.948777,0.0512228
85.1,0.948683,0.0513173
85.2,0.948588,0.0514121
85.3,0.948493,0.051507
85.4,0.948398,0.051602
85.5,0.948303,0.0516972
85.6,0.948207,0.0517926
85.7,0.948112,0.0518882
85.8,0.948016,0.0519839
85.9,0.94792,0.0520797
86,0.947824,0.0521757
86.1,0.947728,0.0522719
86.2,0.947632,0.0523683
86.3,0.947535,0.0524648
86.4,0.947439,0.0525614
86.5,0.947342,0.0526583
86.6,0.947245,0.0527553
86.7,0.947148,0.0528524
86.8,0.94705,0.0529498
86.9,0.946953,0.0530473
87,0.946855,0.0531449
87.1,0.946757,0.0532427
87.2,0.946659,0.0533407
87.3,0.946561,0.0534388
87.4,0.946463,0.0535372
87.5,0.946364,0.0536356
87.6,0.946266,0.0537343
87.7,0.946167,0.0538331
87.8,0.946068,0.0539321
87.9,0.945969,0.0540312
88,0.94587,0.0541305
88.1,0.94577,0.05423
88.2,0.94567,0.0543296
88.3,0.945571,0.0544294
88.4,0.945471,0.0545294
88.5,0.94537,0.0546295
88.6,0.94527,0.0547298
88.7,0.94517,0.0548303
88.8,0.945069,0.0549309
88.9,0.944968,0.0550318
89,0.944867,0.0551327
89.1,0.944766,0.0552339
89.2,0.944665,0.0553352
89.3,0.944563,0.0554367
89.4,0.944462,0.0555383
89.5,0.94436,0.0556402
89.6,0.944258,0.0557421
89.7,0.944156,0.0558443
89.8,0.944053,0.0559466
89.9,0.943951,0.0560491
90,0.943848,0.0561518
90.1,0.943745,0.0562547
90.2,0.943642,0.0563577
90.3,0.943539,0.0564609
90.4,0.943436,0.0565642
90.5,0.943332,0.0566678
90.6,0.943229,0.0567715
90.7,0.943125,0.0568753
90.8,0.943021,0.0569794
90.9,0.942916,0.0570836
91,0.942812,0.057188
91.1,0.942707,0.0572925
91.2,0.942603,0.0573973
91.3,0.942498,0.0575022
91.4,0.942393,0.0576073
91.5,0.942287,0.0577125
91.6,0.942182,0.057818
91.7,0.942076,0.0579236
91.8,0.941971,0.0580294
91.9,0.941865,0.0581353
92,0.941759,0.0582415
92.1,0.941652,0.0583478
92.2,0.941546,0.0584542
92.3,0.941439,0.0585609
92.4,0.941332,0.0586677
92.5,0.941225,0.0587747
92.6,0.941118,0.0588819
92.7,0.941011,0.0589893
92.8,0.940903,0.0590968
92.9,0.940795,0.0592045
93,0.940688,0.0593124
93.1,0.940579,0.0594205
93.2,0.940471,0.0595288
93.3,0.940363,0.0596372
93.4,0.940254,0.0597458
93.5,0.940145,0.0598546
93.6,0.940036,0.0599635
93.7,0.939927,0.0600727
93.8,0.939818,0.060182
93.9,0.939709,0.0602915
94,0.939599,0.0604012
94.1,0.939489,0.060511
94.2,0.939379,0.0606211
94.3,0.939269,0.0607313
94.4,0.939158,0.0608417
94.5,0.939048,0.0609523
94.6,0.938937,0.061063
94.7,0.938826,0.061174
94.8,0.938715,0.0612851
94.9,0.938604,0.0613964
