Time,Susceptible,Infectious
546.5,0.0764684,0.306734
546.6,0.0764664,0.306698
546.7,0.0764644,0.306662
546.8,0.0764624,0.306625
546.9,0.0764604,0.306589
547,0.0764584,0.306553
547.1,0.0764564,0.306517
547.2,0.0764544,0.30648
547.3,0.0764524,0.306444
547.4,0.0764504,0.306408
547.5,0.0764484,0.306372
547.6,0.0764464,0.306335
547.7,0.0764444,0.306299
547.8,0.0764424,0.306263
547.9,0.0764404,0.306227
548,0.0764384,0.306191
548.1,0.0764364,0.306154
548.2,0.0764344,0.306118
548.3,0.0764324,0.306082
548.4,0.0764304,0.306046
548.5,0.0764284,0.306009
548.6,0.0764264,0.305973
548.7,0.0764244,0.305937
548.8,0.0764224,0.305901
548.9,0.0764204,0.305865
549,0.0764184,0.305828
549.1,0.0764164,0.305792
549.2,0.0764144,0.305756
549.3,0.0764124,0.30572
549.4,0.0764104,0.305684
549.5,0.0764084,0.305647
549.6,0.0764064,0.305611
549.7,0.0764044,0.305575
549.8,0.0764024,0.305539
549.9,0.0764004,0.305503
550,0.0763984,0.305466
550.1,0.0763964,0.30543
550.2,0.0763944,0.305394
550.3,0.0763924,0.305358
550.4,0.0763904,0.305322
550.5,0.0763884,0.305285
550.6,0.0763864,0.305249
550.7,0.0763844,0.305213
550.8,0.0763824,0.305177
550.9,0.0763803,0.305141
551,0.0763783,0.305105
551.1,0.0763763,0.305068
551.2,0.0763743,0.305032
551.3,0.0763723,0.304996
551.4,0.0763703,0.30496
551.5,0.0763683,0.304924
551.6,0.0763663,0.304887
551.7,0.0763643,0.304851
551.8,0.0763623,0.304815
551.9,0.0763603,0.304779
552,0.0763583,0.304743
552.1,0.0763563,0.304707
552.2,0.0763542,0.30467
552.3,0.0763522,0.304634
552.4,0.0763502,0.304598
552.5,0.0763482,0.304562
552.6,0.0763462,0.304526
552.7,0.0763442,0.30449
552.8,0.0763422,0.304453
552.9,0.0763402,0.304417
553,0.0763382,0.304381
553.1,0.0763361,0.304345
553.2,0.0763341,0.304309
553.3,0.0763321,0.304273
553.4,0.0763301,0.304236
553.5,0.0763281,0.3042
553.6,0.0763261,0.304164
553.7,0.0763241,0.304128
553.8,0.0763221,0.304092
553.9,0.07632,0.304056
554,0.076318,0.30402
554.1,0.076316,0.303983
554.2,0.076314,0.303947
554.3,0.076312,0.303911
554.4,0.07631,0.303875
554.5,0.076308,0.303839
554.6,0.0763059,0.303803
554.7,0.0763039,0.303767
554.8,0.0763019,0.30373
554.9,0.0762999,0.303694
555,0.0762979,0.303658
555.1,0.0762959,0.303622
555.2,0.0762939,0.303586
555.3,0.0762918,0.30355
555.4,0.0762898,0.303514
555.5,0.0762878,0.303478
555.6,0.0762858,0.303441
555.7,0.0762838,0.303405
555.8,0.0762818,0.303369
555.9,0.0762797,0.303333
556,0.0762777,0.303297
556.1,0.0762757,0.303261
556.2,0.0762737,0.303225
556.3,0.0762717,0.303189
556.4,0.0762696,0.303152
556.5,0.0762676,0.303116
556.6,0.0762656,0.30308
556.7,0.0762636,0.303044
556.8,0.0762616,0.303008
556.9,0.0762595,0.302972
557,0.0762575,0.302936
557.1,0.0762555,0.3029
557.2,0.0762535,0.302864
557.3,0.0762515,0.302827
557.4,0.0762494,0.302791
557.5,0.0762474,0.302755
557.6,0.0762454,0.302719
557.7,0.0762434,0.302683
557.8,0.0762413,0.302647
557.9,0.0762393,0.302611
558,0.0762373,0.302575
558.1,0.0762353,0.302539
558.2,0.0762333,0.302503
558.3,0.0762312,0.302466
558.4,0.0762292,0.30243
558.5,0.0762272,0.302394
558.6,0.0762252,0.302358
558.7,0.0762231,0.302322
558.8,0.0762211,0.302286
558.9,0.0762191,0.30225
559,0.0762171,0.302214
559.1,0.076215,0.302178
559.2,0.076213,0.302142
559.3,0.076211,0.302106
559.4,0.076209,0.30207
559.5,0.0762069,0.302033
559.6,0.0762049,0.301997
559.7,0.0762029,0.301961
559.8,0.0762009,0.301925
559.9,0.0761988,0.301889
560,0.0761968,0.301853
560.1,0.0761948,0.301817
560.2,0.0761927,0.301781
560.3,0.0761907,0.301745
560.4,0.0761887,0.301709
560.5,0.0761867,0.301673
560.6,0.0761846,0.301637
560.7,0.0761826,0.301601
560.8,0.0761806,0.301565
560.9,0.0761785,0.301528
561,0.0761765,0.301492
561.1,0.0761745,0.301456
561.2,0.0761724,0.30142
561.3,0.0761704,0.301384
561.4,0.0761684,0.301348
561.5,0.0761664,0.301312
561.6,0.0761643,0.301276
561.7,0.0761623,0.30124
561.8,0.0761603,0.301204
561.9,0.0761582,0.301168
562,0.0761562,0.301132
562.1,0.0761542,0.301096
562.2,0.0761521,0.30106
562.3,0.0761501,0.301024
562.4,0.0761481,0.300988
562.5,0.076146,0.300952
562.6,0.076144,0.300916
562.7,0.076142,0.30088
562.8,0.0761399,0.300844
562.9,0.0761379,0.300808
563,0.0761359,0.300772
563.1,0.0761338,0.300735
563.2,0.0761318,0.300699
563.3,0.0761297,0.300663
563.4,0.0761277,0.300627
563.5,0.0761257,0.300591
563.6,0.0761236,0.300555
563.7,0.0761216,0.300519
563.8,0.0761196,0.300483
563.9,0.0761175,0.300447
564,0.0761155,0.300411
564.1,0.0761135,0.300375
564.2,0.0761114,0.300339
564.3,0.0761094,0.300303
564.4,0.0761073,0.300267
564.5,0.0761053,0.300231
564.6,0.0761033,0.300195
564.7,0.0761012,0.300159
564.8,0.0760992,0.300123
564.9,0.0760971,0.300087
565,0.0760951,0.300051
565.1,0.0760931,0.300015
565.2,0.076091,0.299979
565.3,0.076089,0.299943
565.4,0.0760869,0.299907
565.5,0.0760849,0.299871
565.6,0.0760829,0.299835
565.7,0.0760808,0.299799
565.8,0.0760788,0.299763
565.9,0.0760767,0.299727
566,0.0760747,0.299691
566.1,0.0760727,0.299655
566.2,0.0760706,0.299619
566.3,0.0760686,0.299583
566.4,0.0760665,0.299547
566.5,0.0760645,0.299511
566.6,0.0760624,0.299475
566.7,0.0760604,0.299439
566.8,0.0760583,0.299403
566.9,0.0760563,0.299367
567,0.0760543,0.299331
567.1,0.0760522,0.299295
567.2,0.0760502,0.299259
567.3,0.0760481,0.299223
567.4,0.0760461,0.299187
567.5,0.076044,0.299151
567.6,0.076042,0.299115
567.7,0.0760399,0.299079
567.8,0.0760379,0.299043
567.9,0.0760358,0.299007
568,0.0760338,0.298971
568.1,0.0760318,0.298935
568.2,0.0760297,0.298899
568.3,0.0760277,0.298864
568.4,0.0760256,0.298828
568.5,0.0760236,0.298792
568.6,0.0760215,0.298756
568.7,0.0760195,0.29872
568.8,0.0760174,0.298684
568.9,0.0760154,0.298648
569,0.0760133,0.298612
569.1,0.0760113,0.298576
569.2,0.0760092,0.29854
569.3,0.0760072,0.298504
569.4,0.0760051,0.298468
569.5,0.0760031,0.298432
569.6,0.076001,0.298396
569.7,0.075999,0.29836
569.8,0.0759969,0.298324
569.9,0.0759949,0.298288
570,0.0759928,0.298252
570.1,0.0759908,0.298216
570.2,0.0759887,0.29818
570.3,0.0759866,0.298144
570.4,0.0759846,0.298108
570.5,0.0759825,0.298073
570.6,0.0759805,0.298037
570.7,0.0759784,0.298001
570.8,0.0759764,0.297965
570.9,0.0759743,0.297929
571,0.0759723,0.297893
571.1,0.0759702,0.297857
571.2,0.0759682,0.297821
571.3,0.0759661,0.297785
571.4,0.0759641,0.297749
571.5,0.075962,0.297713
571.6,0.0759599,0.297677
571.7,0.0759579,0.297641
571.8,0.0759558,0.297605
571.9,0.0759538,0.29757
572,0.0759517,0.297534
572.1,0.0759497,0.297498
572.2,0.0759476,0.297462
572.3,0.0759455,0.297426
572.4,0.0759435,0.29739
572.5,0.0759414,0.297354
572.6,0.0759394,0.297318
572.7,0.0759373,0.297282
572.8,0.0759352,0.297246
572.9,0.0759332,0.29721
573,0.0759311,0.297174
573.1,0.0759291,0.297139
573.2,0.075927,0.297103
573.3,0.0759249,0.297067
573.4,0.0759229,0.297031
573.5,0.0759208,0.296995
573.6,0.0759188,0.296959
573.7,0.0759167,0.296923
573.8,0.0759146,0.296887
573.9,0.0759126,0.296851
574,0.0759105,0.296815
574.1,0.0759085,0.29678
574.2,0.0759064,0.296744
574.3,0.0759043,0.296708
574.4,0.0759023,0.296672
574.5,0.0759002,0.296636
574.6,0.0758981,0.2966
574.7,0.0758961,0.296564
574.8,0.075894,0.296528
574.9,0.075892,0.296493
575,0.0758899,0.296457
575.1,0.0758878,0.296421
575.2,0.0758858,0.296385
575.3,0.0758837,0.296349
575.4,0.0758816,0.296313
575.5,0.0758796,0.296277
575.6,0.0758775,0.296241
575.7,0.0758754,0.296205
575.8,0.0758734,0.29617
575.9,0.0758713,0.296134
576,0.0758692,0.296098
576.1,0.0758672,0.296062
576.2,0.0758651,0.296026
576.3,0.075863,0.29599
576.4,0.075861,0.295954
576.5,0.0758589,0.295919
576.6,0.0758568,0.295883
576.7,0.0758547,0.295847
576.8,0.0758527,0.295811
576.9,0.0758506,0.295775
577,0.0758485,0.295739
577.1,0.0758465,0.295703
577.2,0.0758444,0.295668
577.3,0.0758423,0.295632
577.4,0.0758403,0.295596
577.5,0.0758382,0.29556
577.6,0.0758361,0.295524
577.7,0.075834,0.295488
577.8,0.075832,0.295452
577.9,0.0758299,0.295417
578,0.0758278,0.295381
578.1,0.0758258,0.295345
578.2,0.0758237,0.295309
578.3,0.0758216,0.295273
578.4,0.0758195,0.295237
578.5,0.0758175,0.295202
578.6,0.0758154,0.295166
578.7,0.0758133,0.29513
578.8,0.0758112,0.295094
578.9,0.0758092,0.295058
579,0.0758071,0.295022
579.1,0.075805,0.294987
579.2,0.0758029,0.294951
579.3,0.0758009,0.294915
579.4,0.0757988,0.294879
579.5,0.0757967,0.294843
579.6,0.0757946,0.294807
579.7,0.0757926,0.294772
579.8,0.0757905,0.294736
579.9,0.0757884,0.2947
580,0.0757863,0.294664
580.1,0.0757843,0.294628
580.2,0.0757822,0.294593
580.3,0.0757801,0.294557
580.4,0.075778,0.294521
580.5,0.0757759,0.294485
580.6,0.0757739,0.294449
580.7,0.0757718,0.294414
580.8,0.0757697,0.294378
580.9,0.0757676,0.294342
581,0.0757655,0.294306
581.1,0.0757635,0.29427
581.2,0.0757614,0.294234
581.3,0.0757593,0.294199
581.4,0.0757572,0.294163
581.5,0.0757551,0.294127
581.6,0.0757531,0.294091
581.7,0.075751,0.294056
581.8,0.0757489,0.29402
581.9,0.0757468,0.293984
582,0.0757447,0.293948
582.1,0.0757426,0.293912
582.2,0.0757406,0.293877
582.3,0.0757385,0.293841
582.4,0.0757364,0.293805
582.5,0.0757343,0.293769
582.6,0.0757322,0.293733
582.7,0.0757301,0.293698
582.8,0.0757281,0.293662
582.9,0.075726,0.293626
583,0.0757239,0.29359
583.1,0.0757218,0.293555
583.2,0.0757197,0.293519
583.3,0.0757176,0.293483
583.4,0.0757156,0.293447
583.5,0.0757135,0.293411
583.6,0.0757114,0.293376
583.7,0.0757093,0.29334
583.8,0.0757072,0.293304
583.9,0.0757051,0.293268
584,0.075703,0.293233
584.1,0.0757009,0.293197
584.2,0.0756989,0.293161
584.3,0.0756968,0.293125
584.4,0.0756947,0.29309
584.5,0.0756926,0.293054
584.6,0.0756905,0.293018
584.7,0.0756884,0.292982
584.8,0.0756863,0.292947
584.9,0.0756842,0.292911
585,0.0756821,0.292875
585.1,0.07568,0.292839
585.2,0.075678,0.292804
585.3,0.0756759,0.292768
585.4,0.0756738,0.292732
585.5,0.0756717,0.292696
585.6,0.0756696,0.292661
585.7,0.0756675,0.292625
585.8,0.0756654,0.292589
585.9,0.0756633,0.292553
586,0.0756612,0.292518
586.1,0.0756591,0.292482
586.2,0.075657,0.292446
586.3,0.0756549,0.29241
586.4,0.0756528,0.292375
586.5,0.0756508,0.292339
586.6,0.0756487,0.292303
586.7,0.0756466,0.292267
586.8,0.0756445,0.292232
586.9,0.0756424,0.292196
587,0.0756403,0.29216
587.1,0.0756382,0.292125
587.2,0.0756361,0.292089
587.3,0.075634,0.292053
587.4,0.0756319,0.292017
587.5,0.0756298,0.291982
587.6,0.0756277,0.291946
587.7,0.0756256,0.29191
587.8,0.0756235,0.291874
587.9,0.0756214,0.291839
588,0.0756193,0.291803
588.1,0.0756172,0.291767
588.2,0.0756151,0.291732
588.3,0.075613,0.291696
588.4,0.0756109,0.29166
588.5,0.0756088,0.291625
588.6,0.0756067,0.291589
588.7,0.0756046,0.291553
588.8,0.0756025,0.291517
588.9,0.0756004,0.291482
589,0.0755983,0.291446
589.1,0.0755962,0.29141
589.2,0.0755941,0.291375
589.3,0.075592,0.291339
589.4,0.0755899,0.291303
589.5,0.0755878,0.291268
589.6,0.0755857,0.291232
589.7,0.0755836,0.291196
589.8,0.0755815,0.29116
589.9,0.0755794,0.291125
590,0.0755773,0.291089
590.1,0.0755752,0.291053
590.2,0.0755731,0.291018
590.3,0.075571,0.290982
590.4,0.0755689,0.290946
590.5,0.0755668,0.290911
590.6,0.0755647,0.290875
590.7,0.0755626,0.290839
590.8,0.0755605,0.290804
590.9,0.0755583,0.290768
591,0.0755562,0.290732
591.1,0.0755541,0.290697
591.2,0.075552,0.290661
591.3,0.0755499,0.290625
591.4,0.0755478,0.29059
591.5,0.0755457,0.290554
591.6,0.0755436,0.290518
591.7,0.0755415,0.290483
591.8,0.0755394,0.290447
591.9,0.0755373,0.290411
592,0.0755352,0.290376
592.1,0.0755331,0.29034
592.2,0.0755309,0.290304
592.3,0.0755288,0.290269
592.4,0.0755267,0.290233
592.5,0.0755246,0.290197
592.6,0.0755225,0.290162
592.7,0.0755204,0.290126
592.8,0.0755183,0.29009
592.9,0.0755162,0.290055
593,0.0755141,0.290019
593.1,0.075512,0.289983
593.2,0.0755098,0.289948
593.3,0.0755077,0.289912
593.4,0.0755056,0.289877
593.5,0.0755035,0.289841
593.6,0.0755014,0.289805
593.7,0.0754993,0.28977
593.8,0.0754972,0.289734
593.9,0.0754951,0.289698
594,0.0754929,0.289663
594.1,0.0754908,0.289627
594.2,0.0754887,0.289591
594.3,0.0754866,0.289556
594.4,0.0754845,0.28952
594.5,0.0754824,0.289485
594.6,0.0754802,0.289449
594.7,0.0754781,0.289413
594.8,0.075476,0.289378
594.9,0.0754739,0.289342
595,0.0754718,0.289306
595.1,0.0754697,0.289271
595.2,0.0754675,0.289235
595.3,0.0754654,0.2892
595.4,0.0754633,0.289164
595.5,0.0754612,0.289128
595.6,0.0754591,0.289093
595.7,0.075457,0.289057
595.8,0.0754548,0.289022
595.9,0.0754527,0.288986
596,0.0754506,0.28895
596.1,0.0754485,0.288915
596.2,0.0754464,0.288879
596.3,0.0754442,0.288844
596.4,0.0754421,0.288808
596.5,0.07544,0.288772
596.6,0.0754379,0.288737
596.7,0.0754358,0.288701
596.8,0.0754336,0.288666
596.9,0.0754315,0.28863
597,0.0754294,0.288594
597.1,0.0754273,0.288559
597.2,0.0754251,0.288523
597.3,0.075423,0.288488
597.4,0.0754209,0.288452
597.5,0.0754188,0.288416
597.6,0.0754167,0.288381
597.7,0.0754145,0.288345
597.8,0.0754124,0.28831
597.9,0.0754103,0.288274
598,0.0754082,0.288238
598.1,0.075406,0.288203
598.2,0.0754039,0.288167
598.3,0.0754018,0.288132
598.4,0.0753997,0.288096
598.5,0.0753975,0.288061
598.6,0.0753954,0.288025
598.7,0.0753933,0.287989
598.8,0.0753911,0.287954
598.9,0.075389,0.287918
599,0.0753869,0.287883
599.1,0.0753848,0.287847
599.2,0.0753826,0.287812
599.3,0.0753805,0.287776
599.4,0.0753784,0.28774
599.5,0.0753763,0.287705
599.6,0.0753741,0.287669
599.7,0.075372,0.287634
599.8,0.0753699,0.287598
599.9,0.0753677,0.287563
600,0.0753656,0.287527
600.1,0.0753635,0.287492
600.2,0.0753613,0.287456
600.3,0.0753592,0.28742
600.4,0.0753571,0.287385
600.5,0.075355,0.287349
600.6,0.0753528,0.287314
600.7,0.0753507,0.287278
600.8,0.0753486,0.287243
600.9,0.0753464,0.287207
601,0.0753443,0.287172
601.1,0.0753422,0.287136
601.2,0.07534,0.287101
601.3,0.0753379,0.287065
601.4,0.0753358,0.28703
601.5,0.0753336,0.286994
601.6,0.0753315,0.286958
601.7,0.0753294,0.286923
601.8,0.0753272,0.286887
601.9,0.0753251,0.286852
602,0.0753229,0.286816
602.1,0.0753208,0.286781
602.2,0.0753187,0.286745
602.3,0.0753165,0.28671
602.4,0.0753144,0.286674
602.5,0.0753123,0.286639
602.6,0.0753101,0.286603
602.7,0.075308,0.286568
602.8,0.0753058,0.286532
602.9,0.0753037,0.286497
603,0.0753016,0.286461
603.1,0.0752994,0.286426
603.2,0.0752973,0.28639
603.3,0.0752952,0.286355
603.4,0.075293,0.286319
603.5,0.0752909,0.286284
603.6,0.0752887,0.286248
603.7,0.0752866,0.286213
603.8,0.0752845,0.286177
603.9,0.0752823,0.286142
604,0.0752802,0.286106
604.1,0.075278,0.286071
604.2,0.0752759,0.286035
604.3,0.0752737,0.286
604.4,0.0752716,0.285964
604.5,0.0752695,0.285929
604.6,0.0752673,0.285893
604.7,0.0752652,0.285858
604.8,0.075263,0.285822
604.9,0.0752609,0.285787
605,0.0752587,0.285751
605.1,0.0752566,0.285716
605.2,0.0752545,0.28568
605.3,0.0752523,0.285645
605.4,0.0752502,0.285609
605.5,0.075248,0.285574
605.6,0.0752459,0.285538
605.7,0.0752437,0.285503
605.8,0.0752416,0.285467
605.9,0.0752394,0.285432
606,0.0752373,0.285396
606.1,0.0752351,0.285361
606.2,0.075233,0.285325
606.3,0.0752309,0.28529
606.4,0.0752287,0.285254
606.5,0.0752266,0.285219
606.6,0.0752244,0.285184
606.7,0.0752223,0.285148
606.8,0.0752201,0.285113
606.9,0.075218,0.285077
607,0.0752158,0.285042
607.1,0.0752137,0.285006
607.2,0.0752115,0.284971
607.3,0.0752094,0.284935
607.4,0.0752072,0.2849
607.5,0.0752051,0.284864
607.6,0.0752029,0.284829
607.7,0.0752008,0.284794
607.8,0.0751986,0.284758
607.9,0.0751965,0.284723
608,0.0751943,0.284687
608.1,0.0751922,0.284652
608.2,0.07519,0.284616
608.3,0.0751878,0.284581
608.4,0.0751857,0.284545
608.5,0.0751835,0.28451
608.6,0.0751814,0.284475
608.7,0.0751792,0.284439
608.8,0.0751771,0.284404
608.9,0.0751749,0.284368
609,0.0751728,0.284333
609.1,0.0751706,0.284297
609.2,0.0751685,0.284262
609.3,0.0751663,0.284227
609.4,0.0751641,0.284191
609.5,0.075162,0.284156
609.6,0.0751598,0.28412
609.7,0.0751577,0.284085
609.8,0.0751555,0.284049
609.9,0.0751534,0.284014
610,0.0751512,0.283979
610.1,0.075149,0.283943
610.2,0.0751469,0.283908
610.3,0.0751447,0.283872
610.4,0.0751426,0.283837
610.5,0.0751404,0.283801
610.6,0.0751383,0.283766
610.7,0.0751361,0.283731
610.8,0.0751339,0.283695
610.9,0.0751318,0.28366
611,0.0751296,0.283624
611.1,0.0751275,0.283589
611.2,0.0751253,0.283554
611.3,0.0751231,0.283518
611.4,0.075121,0.283483
611.5,0.0751188,0.283447
611.6,0.0751166,0.283412
611.7,0.0751145,0.283377
611.8,0.0751123,0.283341
611.9,0.0751102,0.283306
612,0.075108,0.28327
612.1,0.0751058,0.283235
612.2,0.0751037,0.2832
612.3,0.0751015,0.283164
612.4,0.0750993,0.283129
612.5,0.0750972,0.283094
612.6,0.075095,0.283058
612.7,0.0750928,0.283023
612.8,0.0750907,0.282987
612.9,0.0750885,0.282952
613,0.0750863,0.282917
613.1,0.0750842,0.282881
613.2,0.075082,0.282846
613.3,0.0750798,0.28281
613.4,0.0750777,0.282775
613.5,0.0750755,0.28274
613.6,0.0750733,0.282704
613.7,0.0750712,0.282669
613.8,0.075069,0.282634
613.9,0.0750668,0.282598
614,0.0750647,0.282563
614.1,0.0750625,0.282528
614.2,0.0750603,0.282492
614.3,0.0750582,0.282457
614.4,0.075056,0.282421
614.5,0.0750538,0.282386
614.6,0.0750517,0.282351
614.7,0.0750495,0.282315
614.8,0.0750473,0.28228
614.9,0.0750451,0.282245
615,0.075043,0.282209
615.1,0.0750408,0.282174
615.2,0.0750386,0.282139
615.3,0.0750365,0.282103
615.4,0.0750343,0.282068
615.5,0.0750321,0.282033
615.6,0.0750299,0.281997
615.7,0.0750278,0.281962
615.8,0.0750256,0.281927
615.9,0.0750234,0.281891
616,0.0750212,0.281856
616.1,0.0750191,0.281821
616.2,0.0750169,0.281785
616.3,0.0750147,0.28175
616.4,0.0750125,0.281715
616.5,0.0750104,0.281679
616.6,0.0750082,0.281644
616.7,0.075006,0.281609
616.8,0.0750038,0.281573
616.9,0.0750017,0.281538
617,0.0749995,0.281503
617.1,0.0749973,0.281467
617.2,0.0749951,0.281432
617.3,0.0749929,0.281397
617.4,0.0749908,0.281361
617.5,0.0749886,0.281326
617.6,0.0749864,0.281291
617.7,0.0749842,0.281255
617.8,0.0749821,0.28122
617.9,0.0749799,0.281185
618,0.0749777,0.281149
618.1,0.0749755,0.281114
618.2,0.0749733,0.281079
618.3,0.0749711,0.281044
618.4,0.074969,0.281008
618.5,0.0749668,0.280973
618.6,0.0749646,0.280938
618.7,0.0749624,0.280902
618.8,0.0749602,0.280867
618.9,0.0749581,0.280832
619,0.0749559,0.280796
619.1,0.0749537,0.280761
619.2,0.0749515,0.280726
619.3,0.0749493,0.280691
619.4,0.0749471,0.280655
619.5,0.074945,0.28062
619.6,0.0749428,0.280585
619.7,0.0749406,0.280549
619.8,0.0749384,0.280514
619.9,0.0749362,0.280479
620,0.074934,0.280444
620.1,0.0749318,0.280408
620.2,0.0749297,0.280373
620.3,0.0749275,0.280338
620.4,0.0749253,0.280302
620.5,0.0749231,0.280267
620.6,0.0749209,0.280232
620.7,0.0749187,0.280197
620.8,0.0749165,0.280161
620.9,0.0749143,0.280126
621,0.0749122,0.280091
621.1,0.07491,0.280056
621.2,0.0749078,0.28002
621.3,0.0749056,0.279985
621.4,0.0749034,0.27995
621.5,0.0749012,0.279914
621.6,0.074899,0.279879
621.7,0.0748968,0.279844
621.8,0.0748946,0.279809
621.9,0.0748924,0.279773
622,0.0748903,0.279738
622.1,0.0748881,0.279703
622.2,0.0748859,0.279668
622.3,0.0748837,0.279632
622.4,0.0748815,0.279597
622.5,0.0748793,0.279562
622.6,0.0748771,0.279527
622.7,0.0748749,0.279491
622.8,0.0748727,0.279456
622.9,0.0748705,0.279421
623,0.0748683,0.279386
623.1,0.0748661,0.27935
623.2,0.0748639,0.279315
623.3,0.0748617,0.27928
623.4,0.0748595,0.279245
623.5,0.0748574,0.27921
623.6,0.0748552,0.279174
623.7,0.074853,0.279139
623.8,0.0748508,0.279104
623.9,0.0748486,0.279069
624,0.0748464,0.279033
624.1,0.0748442,0.278998
624.2,0.074842,0.278963
624.3,0.0748398,0.278928
624.4,0.0748376,0.278892
624.5,0.0748354,0.278857
624.6,0.0748332,0.278822
624.7,0.074831,0.278787
624.8,0.0748288,0.278752
624.9,0.0748266,0.278716
625,0.0748244,0.278681
625.1,0.0748222,0.278646
625.2,0.07482,0.278611
625.3,0.0748178,0.278576
625.4,0.0748156,0.27854
625.5,0.0748134,0.278505
625.6,0.0748112,0.27847
625.7,0.074809,0.278435
625.8,0.0748068,0.2784
625.9,0.0748046,0.278364
626,0.0748024,0.278329
626.1,0.0748002,0.278294
626.2,0.074798,0.278259
626.3,0.0747958,0.278224
626.4,0.0747936,0.278188
626.5,0.0747913,0.278153
626.6,0.0747891,0.278118
626.7,0.0747869,0.278083
626.8,0.0747847,0.278048
626.9,0.0747825,0.278012
627,0.0747803,0.277977
627.1,0.0747781,0.277942
627.2,0.0747759,0.277907
627.3,0.0747737,0.277872
627.4,0.0747715,0.277836
627.5,0.0747693,0.277801
627.6,0.0747671,0.277766
627.7,0.0747649,0.277731
627.8,0.0747627,0.277696
627.9,0.0747605,0.277661
628,0.0747583,0.277625
628.1,0.074756,0.27759
628.2,0.0747538,0.277555
628.3,0.0747516,0.27752
628.4,0.0747494,0.277485
628.5,0.0747472,0.27745
628.6,0.074745,0.277414
628.7,0.0747428,0.277379
628.8,0.0747406,0.277344
628.9,0.0747384,0.277309
629,0.0747361,0.277274
629.1,0.0747339,0.277239
629.2,0.0747317,0.277203
629.3,0.0747295,0.277168
629.4,0.0747273,0.277133
629.5,0.0747251,0.277098
629.6,0.0747229,0.277063
629.7,0.0747207,0.277028
629.8,0.0747184,0.276993
629.9,0.0747162,0.276957
630,0.074714,0.276922
630.1,0.0747118,0.276887
630.2,0.0747096,0.276852
630.3,0.0747074,0.276817
630.4,0.0747052,0.276782
630.5,0.0747029,0.276747
630.6,0.0747007,0.276711
630.7,0.0746985,0.276676
630.8,0.0746963,0.276641
630.9,0.0746941,0.276606
631,0.0746919,0.276571
631.1,0.0746896,0.276536
631.2,0.0746874,0.276501
631.3,0.0746852,0.276466
631.4,0.074683,0.27643
631.5,0.0746808,0.276395
631.6,0.0746785,0.27636
631.7,0.0746763,0.276325
631.8,0.0746741,0.27629
631.9,0.0746719,0.276255
632,0.0746697,0.27622
632.1,0.0746674,0.276185
632.2,0.0746652,0.276149
632.3,0.074663,0.276114
632.4,0.0746608,0.276079
632.5,0.0746586,0.276044
632.6,0.0746563,0.276009
632.7,0.0746541,0.275974
632.8,0.0746519,0.275939
632.9,0.0746497,0.275904
633,0.0746475,0.275869
633.1,0.0746452,0.275834
633.2,0.074643,0.275798
633.3,0.0746408,0.275763
633.4,0.0746386,0.275728
633.5,0.0746363,0.275693
633.6,0.0746341,0.275658
633.7,0.0746319,0.275623
633.8,0.0746297,0.275588
633.9,0.0746274,0.275553
634,0.0746252,0.275518
634.1,0.074623,0.275483
634.2,0.0746208,0.275447
634.3,0.0746185,0.275412
634.4,0.0746163,0.275377
634.5,0.0746141,0.275342
634.6,0.0746118,0.275307
634.7,0.0746096,0.275272
634.8,0.0746074,0.275237
634.9,0.0746052,0.275202
635,0.0746029,0.275167
635.1,0.0746007,0.275132
635.2,0.0745985,0.275097
635.3,0.0745962,0.275062
635.4,0.074594,0.275027
635.5,0.0745918,0.274992
635.6,0.0745896,0.274956
635.7,0.0745873,0.274921
635.8,0.0745851,0.274886
635.9,0.0745829,0.274851
636,0.0745806,0.274816
636.1,0.0745784,0.274781
636.2,0.0745762,0.274746
636.3,0.0745739,0.274711
636.4,0.0745717,0.274676
636.5,0.0745695,0.274641
636.6,0.0745672,0.274606
636.7,0.074565,0.274571
636.8,0.0745628,0.274536
636.9,0.0745605,0.274501
637,0.0745583,0.274466
637.1,0.0745561,0.274431
637.2,0.0745538,0.274396
637.3,0.0745516,0.274361
637.4,0.0745493,0.274326
637.5,0.0745471,0.27429
637.6,0.0745449,0.274255
637.7,0.0745426,0.27422
637.8,0.0745404,0.274185
637.9,0.0745382,0.27415
638,0.0745359,0.274115
638.1,0.0745337,0.27408
638.2,0.0745315,0.274045
638.3,0.0745292,0.27401
638.4,0.074527,0.273975
638.5,0.0745247,0.27394
638.6,0.0745225,0.273905
638.7,0.0745203,0.27387
638.8,0.074518,0.273835
638.9,0.0745158,0.2738
639,0.0745135,0.273765
639.1,0.0745113,0.27373
639.2,0.0745091,0.273695
639.3,0.0745068,0.27366
639.4,0.0745046,0.273625
639.5,0.0745023,0.27359
639.6,0.0745001,0.273555
639.7,0.0744978,0.27352
639.8,0.0744956,0.273485
639.9,0.0744934,0.27345
640,0.0744911,0.273415
640.1,0.0744889,0.27338
640.2,0.0744866,0.273345
640.3,0.0744844,0.27331
640.4,0.0744821,0.273275
640.5,0.0744799,0.27324
640.6,0.0744776,0.273205
640.7,0.0744754,0.27317
640.8,0.0744732,0.273135
640.9,0.0744709,0.2731
641,0.0744687,0.273065
641.1,0.0744664,0.27303
641.2,0.0744642,0.272995
641.3,0.0744619,0.27296
641.4,0.0744597,0.272925
641.5,0.0744574,0.27289
