Time,Susceptible,Infectious,Recovered
122.0700,0.1061,0.0008,0.8931
122.0800,0.1061,0.0008,0.8931
122.0900,0.1061,0.0008,0.8931
122.1000,0.1061,0.0008,0.8931
122.1100,0.1061,0.0008,0.8931
122.1200,0.1061,0.0008,0.8931
122.1300,0.1061,0.0008,0.8931
122.1400,0.1061,0.0008,0.8931
122.1500,0.1061,0.0008,0.8931
122.1600,0.1061,0.0008,0.8931
122.1700,0.1061,0.0008,0.8931
122.1800,0.1061,0.0008,0.8931
122.1900,0.1061,0.0008,0.8931
122.2000,0.1061,0.0008,0.8931
122.2100,0.1061,0.0008,0.8931
122.2200,0.1061,0.0008,0.8931
122.2300,0.1061,0.0008,0.8931
122.2400,0.1061,0.0008,0.8931
122.2500,0.1061,0.0008,0.8931
122.2600,0.1061,0.0008,0.8931
122.2700,0.1061,0.0008,0.8931
122.2800,0.1061,0.0008,0.8931
122.2900,0.1061,0.0008,0.8931
122.3000,0.1061,0.0008,0.8931
122.3100,0.1061,0.0008,0.8931
122.3200,0.1061,0.0008,0.8931
122.3300,0.1061,0.0008,0.8931
122.3400,0.1061,0.0008,0.8931
122.3500,0.1061,0.0008,0.8931
122.3600,0.1061,0.0008,0.8931
122.3700,0.1061,0.0008,0.8931
122.3800,0.1061,0.0008,0.8931
122.3900,0.1061,0.0008,0.8931
122.4000,0.1061,0.0008,0.8931
122.4100,0.1061,0.0008,0.8931
122.4200,0.1061,0.0008,0.8931
122.4300,0.1061,0.0008,0.8931
122.4400,0.1061,0.0008,0.8931
122.4500,0.1061,0.0008,0.8931
122.4600,0.1061,0.0008,0.8931
122.4700,0.1061,0.0008,0.8931
122.4800,0.1061,0.0008,0.8931
122.4900,0.1061,0.0008,0.8931
122.5000,0.1061,0.0008,0.8931
122.5100,0.1061,0.0008,0.8931
122.5200,0.1061,0.0008,0.8931
122.5300,0.1061,0.0008,0.8931
122.5400,0.1061,0.0008,0.8931
122.5500,0.1061,0.0008,0.8931
122.5600,0.1061,0.0008,0.8931
122.5700,0.1061,0.0008,0.8931
122.5800,0.1061,0.0008,0.8931
122.5900,0.1061,0.0008,0.8931
122.6000,0.1061,0.0008,0.8931
122.6100,0.1061,0.0008,0.8931
122.6200,0.1061,0.0008,0.8931
122.6300,0.1061,0.0008,0.8931
122.6400,0.1061,0.0008,0.8931
122.6500,0.1061,0.0008,0.8931
122.6600,0.1061,0.0008,0.8931
122.6700,0.1061,0.0008,0.8931
122.6800,0.1061,0.0008,0.8931
122.6900,0.1061,0.0008,0.8931
122.7000,0.1061,0.0008,0.8931
122.7100,0.1061,0.0008,0.8931
122.7200,0.1061,0.0008,0.8931
122.7300,0.1061,0.0008,0.8931
122.7400,0.1061,0.0008,0.8931
122.7500,0.1061,0.0008,0.8931
122.7600,0.1061,0.0008,0.8931
122.7700,0.1061,0.0008,0.8931
122.7800,0.1061,0.0008,0.8931
122.7900,0.1061,0.0008,0.8931
122.8000,0.1061,0.0008,0.8931
122.8100,0.1061,0.0008,0.8931
122.8200,0.1061,0.0008,0.8931
122.8300,0.1061,0.0008,0.8931
122.8400,0.1061,0.0008,0.8931
122.8500,0.1061,0.0008,0.8931
122.8600,0.1061,0.0008,0.8931
122.8700,0.1061,0.0008,0.8931
122.8800,0.1061,0.0008,0.8931
122.8900,0.1061,0.0008,0.8931
122.9000,0.1061,0.0008,0.8931
122.9100,0.1061,0.0008,0.8931
122.9200,0.1061,0.0008,0.8931
122.9300,0.1061,0.0008,0.8931
122.9400,0.1061,0.0008,0.8931
122.9500,0.1061,0.0008,0.8931
122.9600,0.1061,0.0008,0.8931
122.9700,0.1061,0.0008,0.8931
122.9800,0.1061,0.0008,0.8931
122.9900,0.1061,0.0008,0.8931
123.0000,0.1061,0.0008,0.8931
123.0100,0.1061,0.0008,0.8931
123.0200,0.1061,0.0008,0.8931
123.0300,0.1061,0.0008,0.8931
123.0400,0.1061,0.0008,0.8931
123.0500,0.1061,0.0008,0.8931
123.0600,0.1061,0.0008,0.8931
123.0700,0.1061,0.0008,0.8931
123.0800,0.1061,0.0008,0.8931
123.0900,0.1061,0.0008,0.8931
123.1000,0.1061,0.0008,0.8931
123.1100,0.1061,0.0008,0.8931
123.1200,0.1061,0.0008,0.8931
123.1300,0.1061,0.0008,0.8931
123.1400,0.1061,0.0008,0.8931
123.1500,0.1061,0.0008,0.8931
123.1600,0.1061,0.0008,0.8931
123.1700,0.1061,0.0008,0.8931
123.1800,0.1061,0.0008,0.8931
123.1900,0.1061,0.0008,0.8931
123.2000,0.1061,0.0008,0.8931
123.2100,0.1061,0.0008,0.8931
123.2200,0.1061,0.0008,0.8931
123.2300,0.1061,0.0008,0.8931
123.2400,0.1061,0.0008,0.8931
123.2500,0.1061,0.0008,0.8931
123.2600,0.1061,0.0008,0.8931
123.2700,0.1061,0.0007,0.8931
123.2800,0.1061,0.0007,0.8931
123.2900,0.1061,0.0007,0.8932
123.3000,0.1061,0.0007,0.8932
123.3100,0.1061,0.0007,0.8932
123.3200,0.1061,0.0007,0.8932
123.3300,0.1061,0.0007,0.8932
123.3400,0.1061,0.0007,0.8932
123.3500,0.1061,0.0007,0.8932
123.3600,0.1061,0.0007,0.8932
123.3700,0.1061,0.0007,0.8932
123.3800,0.1061,0.0007,0.8932
123.3900,0.1061,0.0007,0.8932
123.4000,0.1061,0.0007,0.8932
123.4100,0.1061,0.0007,0.8932
123.4200,0.1061,0.0007,0.8932
123.4300,0.1061,0.0007,0.8932
123.4400,0.1061,0.0007,0.8932
123.4500,0.1061,0.0007,0.8932
123.4600,0.1061,0.0007,0.8932
123.4700,0.1061,0.0007,0.8932
123.4800,0.1061,0.0007,0.8932
123.4900,0.1061,0.0007,0.8932
123.5000,0.1061,0.0007,0.8932
123.5100,0.1061,0.0007,0.8932
123.5200,0.1061,0.0007,0.8932
123.5300,0.1061,0.0007,0.8932
123.5400,0.1061,0.0007,0.8932
123.5500,0.1061,0.0007,0.8932
123.5600,0.1061,0.0007,0.8932
123.5700,0.1061,0.0007,0.8932
123.5800,0.1061,0.0007,0.8932
123.5900,0.1061,0.0007,0.8932
123.6000,0.1061,0.0007,0.8932
123.6100,0.1061,0.0007,0.8932
123.6200,0.1061,0.0007,0.8932
123.6300,0.1061,0.0007,0.8932
123.6400,0.1061,0.0007,0.8932
123.6500,0.1061,0.0007,0.8932
123.6600,0.1061,0.0007,0.8932
123.6700,0.1061,0.0007,0.8932
123.6800,0.1061,0.0007,0.8932
123.6900,0.1061,0.0007,0.8932
123.7000,0.1061,0.0007,0.8932
123.7100,0.1061,0.0007,0.8932
123.7200,0.1061,0.0007,0.8932
123.7300,0.1061,0.0007,0.8932
123.7400,0.1061,0.0007,0.8932
123.7500,0.1061,0.0007,0.8932
123.7600,0.1061,0.0007,0.8932
123.7700,0.1061,0.0007,0.8932
123.7800,0.1061,0.0007,0.8932
123.7900,0.1061,0.0007,0.8932
123.8000,0.1061,0.0007,0.8932
123.8100,0.1061,0.0007,0.8932
123.8200,0.1061,0.0007,0.8932
123.8300,0.1061,0.0007,0.8932
123.8400,0.1061,0.0007,0.8932
123.8500,0.1061,0.0007,0.8932
123.8600,0.1061,0.0007,0.8932
123.8700,0.1061,0.0007,0.8932
123.8800,0.1061,0.0007,0.8932
123.8900,0.1061,0.0007,0.8932
123.9000,0.1061,0.0007,0.8932
123.9100,0.1061,0.0007,0.8932
123.9200,0.1061,0.0007,0.8932
123.9300,0.1061,0.0007,0.8932
123.9400,0.1061,0.0007,0.8932
123.9500,0.1061,0.0007,0.8932
123.9600,0.1061,0.0007,0.8932
123.9700,0.1061,0.0007,0.8932
123.9800,0.1061,0.0007,0.8932
123.9900,0.1061,0.0007,0.8932
124.0000,0.1061,0.0007,0.8932
124.0100,0.1061,0.0007,0.8932
124.0200,0.1061,0.0007,0.8932
124.0300,0.1061,0.0007,0.8932
124.0400,0.1061,0.0007,0.8932
124.0500,0.1061,0.0007,0.8932
124.0600,0.1061,0.0007,0.8932
124.0700,0.1061,0.0007,0.8932
124.0800,0.1061,0.0007,0.8932
124.0900,0.1061,0.0007,0.8932
124.1000,0.1061,0.0007,0.8932
124.1100,0.1061,0.0007,0.8932
124.1200,0.1061,0.0007,0.8932
124.1300,0.1061,0.0007,0.8932
124.1400,0.1061,0.0007,0.8932
124.1500,0.1061,0.0007,0.8932
124.1600,0.1061,0.0007,0.8932
124.1700,0.1061,0.0007,0.8932
124.1800,0.1061,0.0007,0.8932
124.1900,0.1061,0.0007,0.8932
124.2000,0.1061,0.0007,0.8932
124.2100,0.1061,0.0007,0.8932
124.2200,0.1061,0.0007,0.8932
124.2300,0.1061,0.0007,0.8932
124.2400,0.1061,0.0007,0.8932
124.2500,0.1061,0.0007,0.8932
124.2600,0.1061,0.0007,0.8932
124.2700,0.1061,0.0007,0.8932
124.2800,0.1061,0.0007,0.8932
124.2900,0.1061,0.0007,0.8932
124.3000,0.1061,0.0007,0.8932
124.3100,0.1061,0.0007,0.8932
124.3200,0.1061,0.0007,0.8932
124.3300,0.1061,0.0007,0.8932
124.3400,0.1061,0.0007,0.8932
124.3500,0.1061,0.0007,0.8932
124.3600,0.1061,0.0007,0.8932
124.3700,0.1061,0.0007,0.8932
124.3800,0.1061,0.0007,0.8932
124.3900,0.1061,0.0007,0.8932
124.4000,0.1061,0.0007,0.8932
124.4100,0.1061,0.0007,0.8932
124.4200,0.1061,0.0007,0.8932
124.4300,0.1061,0.0007,0.8932
124.4400,0.1061,0.0007,0.8932
124.4500,0.1061,0.0007,0.8932
124.4600,0.1061,0.0007,0.8932
124.4700,0.1061,0.0007,0.8932
124.4800,0.1061,0.0007,0.8932
124.4900,0.1061,0.0007,0.8932
124.5000,0.1061,0.0007,0.8932
124.5100,0.1061,0.0007,0.8932
124.5200,0.1061,0.0007,0.8932
124.5300,0.1061,0.0007,0.8932
124.5400,0.1061,0.0007,0.8932
124.5500,0.1061,0.0007,0.8932
124.5600,0.1061,0.0007,0.8932
124.5700,0.1061,0.0007,0.8932
124.5800,0.1061,0.0007,0.8932
124.5900,0.1061,0.0007,0.8932
124.6000,0.1061,0.0007,0.8932
124.6100,0.1061,0.0007,0.8932
124.6200,0.1061,0.0007,0.8932
124.6300,0.1061,0.0007,0.8932
124.6400,0.1061,0.0007,0.8932
124.6500,0.1061,0.0007,0.8932
124.6600,0.1061,0.0007,0.8932
124.6700,0.1061,0.0007,0.8932
124.6800,0.1061,0.0007,0.8932
124.6900,0.1061,0.0007,0.8933
124.7000,0.1061,0.0007,0.8933
124.7100,0.1061,0.0007,0.8933
124.7200,0.1061,0.0007,0.8933
124.7300,0.1061,0.0007,0.8933
124.7400,0.1061,0.0007,0.8933
124.7500,0.1061,0.0007,0.8933
124.7600,0.1061,0.0007,0.8933
124.7700,0.1061,0.0007,0.8933
124.7800,0.1061,0.0007,0.8933
124.7900,0.1061,0.0007,0.8933
124.8000,0.1061,0.0007,0.8933
124.8100,0.1061,0.0007,0.8933
124.8200,0.1061,0.0007,0.8933
124.8300,0.1061,0.0007,0.8933
124.8400,0.1061,0.0007,0.8933
124.8500,0.1061,0.0007,0.8933
124.8600,0.1061,0.0007,0.8933
124.8700,0.1061,0.0007,0.8933
124.8800,0.1061,0.0007,0.8933
124.8900,0.1061,0.0007,0.8933
124.9000,0.1061,0.0007,0.8933
124.9100,0.1061,0.0007,0.8933
124.9200,0.1061,0.0007,0.8933
124.9300,0.1061,0.0007,0.8933
124.9400,0.1061,0.0007,0.8933
124.9500,0.1061,0.0007,0.8933
124.9600,0.1061,0.0007,0.8933
124.9700,0.1061,0.0007,0.8933
124.9800,0.1061,0.0007,0.8933
124.9900,0.1061,0.0007,0.8933
125.0000,0.1061,0.0007,0.8933
125.0100,0.1061,0.0007,0.8933
125.0200,0.1061,0.0007,0.8933
125.0300,0.1061,0.0007,0.8933
125.0400,0.1061,0.0007,0.8933
125.0500,0.1061,0.0007,0.8933
125.0600,0.1061,0.0007,0.8933
125.0700,0.1061,0.0007,0.8933
125.0800,0.1061,0.0007,0.8933
125.0900,0.1061,0.0007,0.8933
125.1000,0.1061,0.0007,0.8933
125.1100,0.1061,0.0007,0.8933
125.1200,0.1061,0.0007,0.8933
125.1300,0.1061,0.0007,0.8933
125.1400,0.1061,0.0007,0.8933
125.1500,0.1061,0.0007,0.8933
125.1600,0.1061,0.0007,0.8933
125.1700,0.1061,0.0007,0.8933
125.1800,0.1061,0.0007,0.8933
125.1900,0.1061,0.0007,0.8933
125.2000,0.1061,0.0007,0.8933
125.2100,0.1061,0.0007,0.8933
125.2200,0.1061,0.0006,0.8933
125.2300,0.1061,0.0006,0.8933
125.2400,0.1061,0.0006,0.8933
125.2500,0.1061,0.0006,0.8933
125.2600,0.1061,0.0006,0.8933
125.2700,0.1061,0.0006,0.8933
125.2800,0.1061,0.0006,0.8933
125.2900,0.1061,0.0006,0.8933
125.3000,0.1061,0.0006,0.8933
125.3100,0.1061,0.0006,0.8933
125.3200,0.1061,0.0006,0.8933
125.3300,0.1061,0.0006,0.8933
125.3400,0.1061,0.0006,0.8933
125.3500,0.1061,0.0006,0.8933
125.3600,0.1061,0.0006,0.8933
125.3700,0.1061,0.0006,0.8933
125.3800,0.1061,0.0006,0.8933
125.3900,0.1061,0.0006,0.8933
125.4000,0.1061,0.0006,0.8933
125.4100,0.1061,0.0006,0.8933
125.4200,0.1061,0.0006,0.8933
125.4300,0.1061,0.0006,0.8933
125.4400,0.1061,0.0006,0.8933
125.4500,0.1061,0.0006,0.8933
125.4600,0.1061,0.0006,0.8933
125.4700,0.1061,0.0006,0.8933
125.4800,0.1061,0.0006,0.8933
125.4900,0.1061,0.0006,0.8933
125.5000,0.1061,0.0006,0.8933
125.5100,0.1061,0.0006,0.8933
125.5200,0.1061,0.0006,0.8933
125.5300,0.1061,0.0006,0.8933
125.5400,0.1061,0.0006,0.8933
125.5500,0.1061,0.0006,0.8933
125.5600,0.1061,0.0006,0.8933
125.5700,0.1061,0.0006,0.8933
125.5800,0.1061,0.0006,0.8933
125.5900,0.1061,0.0006,0.8933
125.6000,0.1061,0.0006,0.8933
125.6100,0.1061,0.0006,0.8933
125.6200,0.1061,0.0006,0.8933
125.6300,0.1061,0.0006,0.8933
125.6400,0.1061,0.0006,0.8933
125.6500,0.1061,0.0006,0.8933
125.6600,0.1061,0.0006,0.8933
125.6700,0.1061,0.0006,0.8933
125.6800,0.1061,0.0006,0.8933
125.6900,0.1061,0.0006,0.8933
125.7000,0.1061,0.0006,0.8933
125.7100,0.1061,0.0006,0.8933
125.7200,0.1061,0.0006,0.8933
125.7300,0.1061,0.0006,0.8933
125.7400,0.1061,0.0006,0.8933
125.7500,0.1061,0.0006,0.8933
125.7600,0.1061,0.0006,0.8933
125.7700,0.1061,0.0006,0.8933
125.7800,0.1061,0.0006,0.8933
125.7900,0.1061,0.0006,0.8933
125.8000,0.1061,0.0006,0.8933
125.8100,0.1061,0.0006,0.8933
125.8200,0.1061,0.0006,0.8933
125.8300,0.1061,0.0006,0.8933
125.8400,0.1061,0.0006,0.8933
125.8500,0.1061,0.0006,0.8933
125.8600,0.1061,0.0006,0.8933
125.8700,0.1061,0.0006,0.8933
125.8800,0.1061,0.0006,0.8933
125.8900,0.1061,0.0006,0.8933
125.9000,0.1061,0.0006,0.8933
125.9100,0.1061,0.0006,0.8933
125.9200,0.1061,0.0006,0.8933
125.9300,0.1061,0.0006,0.8933
125.9400,0.1061,0.0006,0.8933
125.9500,0.1061,0.0006,0.8933
125.9600,0.1061,0.0006,0.8933
125.9700,0.1061,0.0006,0.8933
125.9800,0.1061,0.0006,0.8933
125.9900,0.1061,0.0006,0.8933
126.0000,0.1061,0.0006,0.8933
126.0100,0.1061,0.0006,0.8933
126.0200,0.1061,0.0006,0.8933
126.0300,0.1061,0.0006,0.8933
126.0400,0.1061,0.0006,0.8933
126.0500,0.1061,0.0006,0.8933
126.0600,0.1061,0.0006,0.8933
126.0700,0.1061,0.0006,0.8933
126.0800,0.1061,0.0006,0.8933
126.0900,0.1061,0.0006,0.8933
126.1000,0.1061,0.0006,0.8933
126.1100,0.1061,0.0006,0.8933
126.1200,0.1060,0.0006,0.8933
126.1300,0.1060,0.0006,0.8933
126.1400,0.1060,0.0006,0.8933
126.1500,0.1060,0.0006,0.8933
126.1600,0.1060,0.0006,0.8933
126.1700,0.1060,0.0006,0.8933
126.1800,0.1060,0.0006,0.8933
126.1900,0.1060,0.0006,0.8933
126.2000,0.1060,0.0006,0.8933
126.2100,0.1060,0.0006,0.8933
126.2200,0.1060,0.0006,0.8933
126.2300,0.1060,0.0006,0.8933
126.2400,0.1060,0.0006,0.8933
126.2500,0.1060,0.0006,0.8933
126.2600,0.1060,0.0006,0.8934
126.2700,0.1060,0.0006,0.8934
126.2800,0.1060,0.0006,0.8934
126.2900,0.1060,0.0006,0.8934
126.3000,0.1060,0.0006,0.8934
126.3100,0.1060,0.0006,0.8934
126.3200,0.1060,0.0006,0.8934
126.3300,0.1060,0.0006,0.8934
126.3400,0.1060,0.0006,0.8934
126.3500,0.1060,0.0006,0.8934
126.3600,0.1060,0.0006,0.8934
126.3700,0.1060,0.0006,0.8934
126.3800,0.1060,0.0006,0.8934
126.3900,0.1060,0.0006,0.8934
126.4000,0.1060,0.0006,0.8934
126.4100,0.1060,0.0006,0.8934
126.4200,0.1060,0.0006,0.8934
126.4300,0.1060,0.0006,0.8934
126.4400,0.1060,0.0006,0.8934
126.4500,0.1060,0.0006,0.8934
126.4600,0.1060,0.0006,0.8934
126.4700,0.1060,0.0006,0.8934
126.4800,0.1060,0.0006,0.8934
126.4900,0.1060,0.0006,0.8934
126.5000,0.1060,0.0006,0.8934
126.5100,0.1060,0.0006,0.8934
126.5200,0.1060,0.0006,0.8934
126.5300,0.1060,0.0006,0.8934
126.5400,0.1060,0.0006,0.8934
126.5500,0.1060,0.0006,0.8934
126.5600,0.1060,0.0006,0.8934
126.5700,0.1060,0.0006,0.8934
126.5800,0.1060,0.0006,0.8934
126.5900,0.1060,0.0006,0.8934
126.6000,0.1060,0.0006,0.8934
126.6100,0.1060,0.0006,0.8934
126.6200,0.1060,0.0006,0.8934
126.6300,0.1060,0.0006,0.8934
126.6400,0.1060,0.0006,0.8934
126.6500,0.1060,0.0006,0.8934
126.6600,0.1060,0.0006,0.8934
126.6700,0.1060,0.0006,0.8934
126.6800,0.1060,0.0006,0.8934
126.6900,0.1060,0.0006,0.8934
126.7000,0.1060,0.0006,0.8934
126.7100,0.1060,0.0006,0.8934
126.7200,0.1060,0.0006,0.8934
126.7300,0.1060,0.0006,0.8934
126.7400,0.1060,0.0006,0.8934
126.7500,0.1060,0.0006,0.8934
126.7600,0.1060,0.0006,0.8934
126.7700,0.1060,0.0006,0.8934
126.7800,0.1060,0.0006,0.8934
126.7900,0.1060,0.0006,0.8934
126.8000,0.1060,0.0006,0.8934
126.8100,0.1060,0.0006,0.8934
126.8200,0.1060,0.0006,0.8934
126.8300,0.1060,0.0006,0.8934
126.8400,0.1060,0.0006,0.8934
126.8500,0.1060,0.0006,0.8934
126.8600,0.1060,0.0006,0.8934
126.8700,0.1060,0.0006,0.8934
126.8800,0.1060,0.0006,0.8934
126.8900,0.1060,0.0006,0.8934
126.9000,0.1060,0.0006,0.8934
126.9100,0.1060,0.0006,0.8934
126.9200,0.1060,0.0006,0.8934
126.9300,0.1060,0.0006,0.8934
126.9400,0.1060,0.0006,0.8934
126.9500,0.1060,0.0006,0.8934
126.9600,0.1060,0.0006,0.8934
126.9700,0.1060,0.0006,0.8934
126.9800,0.1060,0.0006,0.8934
126.9900,0.1060,0.0006,0.8934
127.0000,0.1060,0.0006,0.8934
127.0100,0.1060,0.0006,0.8934
127.0200,0.1060,0.0006,0.8934
127.0300,0.1060,0.0006,0.8934
127.0400,0.1060,0.0006,0.8934
127.0500,0.1060,0.0006,0.8934
127.0600,0.1060,0.0006,0.8934
127.0700,0.1060,0.0006,0.8934
127.0800,0.1060,0.0006,0.8934
127.0900,0.1060,0.0006,0.8934
127.1000,0.1060,0.0006,0.8934
127.1100,0.1060,0.0006,0.8934
127.1200,0.1060,0.0006,0.8934
127.1300,0.1060,0.0006,0.8934
127.1400,0.1060,0.0006,0.8934
127.1500,0.1060,0.0006,0.8934
127.1600,0.1060,0.0006,0.8934
127.1700,0.1060,0.0006,0.8934
127.1800,0.1060,0.0006,0.8934
127.1900,0.1060,0.0006,0.8934
127.2000,0.1060,0.0006,0.8934
127.2100,0.1060,0.0006,0.8934
127.2200,0.1060,0.0006,0.8934
127.2300,0.1060,0.0006,0.8934
127.2400,0.1060,0.0006,0.8934
127.2500,0.1060,0.0006,0.8934
127.2600,0.1060,0.0006,0.8934
127.2700,0.1060,0.0006,0.8934
127.2800,0.1060,0.0006,0.8934
127.2900,0.1060,0.0006,0.8934
127.3000,0.1060,0.0006,0.8934
127.3100,0.1060,0.0006,0.8934
127.3200,0.1060,0.0006,0.8934
127.3300,0.1060,0.0006,0.8934
127.3400,0.1060,0.0006,0.8934
127.3500,0.1060,0.0006,0.8934
127.3600,0.1060,0.0006,0.8934
127.3700,0.1060,0.0006,0.8934
127.3800,0.1060,0.0006,0.8934
127.3900,0.1060,0.0006,0.8934
127.4000,0.1060,0.0006,0.8934
127.4100,0.1060,0.0006,0.8934
127.4200,0.1060,0.0006,0.8934
127.4300,0.1060,0.0006,0.8934
127.4400,0.1060,0.0006,0.8934
127.4500,0.1060,0.0006,0.8934
127.4600,0.1060,0.0006,0.8934
127.4700,0.1060,0.0006,0.8934
127.4800,0.1060,0.0006,0.8934
127.4900,0.1060,0.0005,0.8934
127.5000,0.1060,0.0005,0.8934
127.5100,0.1060,0.0005,0.8934
127.5200,0.1060,0.0005,0.8934
127.5300,0.1060,0.0005,0.8934
127.5400,0.1060,0.0005,0.8934
127.5500,0.1060,0.0005,0.8934
127.5600,0.1060,0.0005,0.8934
127.5700,0.1060,0.0005,0.8934
127.5800,0.1060,0.0005,0.8934
127.5900,0.1060,0.0005,0.8934
127.6000,0.1060,0.0005,0.8934
127.6100,0.1060,0.0005,0.8934
127.6200,0.1060,0.0005,0.8934
127.6300,0.1060,0.0005,0.8934
127.6400,0.1060,0.0005,0.8934
127.6500,0.1060,0.0005,0.8934
127.6600,0.1060,0.0005,0.8934
127.6700,0.1060,0.0005,0.8934
127.6800,0.1060,0.0005,0.8934
127.6900,0.1060,0.0005,0.8934
127.7000,0.1060,0.0005,0.8934
127.7100,0.1060,0.0005,0.8934
127.7200,0.1060,0.0005,0.8934
127.7300,0.1060,0.0005,0.8934
127.7400,0.1060,0.0005,0.8934
127.7500,0.1060,0.0005,0.8934
127.7600,0.1060,0.0005,0.8934
127.7700,0.1060,0.0005,0.8934
127.7800,0.1060,0.0005,0.8934
127.7900,0.1060,0.0005,0.8934
127.8000,0.1060,0.0005,0.8934
127.8100,0.1060,0.0005,0.8934
127.8200,0.1060,0.0005,0.8934
127.8300,0.1060,0.0005,0.8934
127.8400,0.1060,0.0005,0.8934
127.8500,0.1060,0.0005,0.8934
127.8600,0.1060,0.0005,0.8934
127.8700,0.1060,0.0005,0.8934
127.8800,0.1060,0.0005,0.8934
127.8900,0.1060,0.0005,0.8934
127.9000,0.1060,0.0005,0.8934
127.9100,0.1060,0.0005,0.8934
127.9200,0.1060,0.0005,0.8934
127.9300,0.1060,0.0005,0.8934
127.9400,0.1060,0.0005,0.8934
127.9500,0.1060,0.0005,0.8934
127.9600,0.1060,0.0005,0.8934
127.9700,0.1060,0.0005,0.8934
127.9800,0.1060,0.0005,0.8934
127.9900,0.1060,0.0005,0.8934
128.0000,0.1060,0.0005,0.8934
128.0100,0.1060,0.0005,0.8934
128.0200,0.1060,0.0005,0.8934
128.0300,0.1060,0.0005,0.8935
128.0400,0.1060,0.0005,0.8935
128.0500,0.1060,0.0005,0.8935
128.0600,0.1060,0.0005,0.8935
128.0700,0.1060,0.0005,0.8935
128.0800,0.1060,0.0005,0.8935
128.0900,0.1060,0.0005,0.8935
128.1000,0.1060,0.0005,0.8935
128.1100,0.1060,0.0005,0.8935
128.1200,0.1060,0.0005,0.8935
128.1300,0.1060,0.0005,0.8935
128.1400,0.1060,0.0005,0.8935
128.1500,0.1060,0.0005,0.8935
128.1600,0.1060,0.0005,0.8935
128.1700,0.1060,0.0005,0.8935
128.1800,0.1060,0.0005,0.8935
128.1900,0.1060,0.0005,0.8935
128.2000,0.1060,0.0005,0.8935
128.2100,0.1060,0.0005,0.8935
128.2200,0.1060,0.0005,0.8935
128.2300,0.1060,0.0005,0.8935
128.2400,0.1060,0.0005,0.8935
128.2500,0.1060,0.0005,0.8935
128.2600,0.1060,0.0005,0.8935
128.2700,0.1060,0.0005,0.8935
128.2800,0.1060,0.0005,0.8935
128.2900,0.1060,0.0005,0.8935
128.3000,0.1060,0.0005,0.8935
128.3100,0.1060,0.0005,0.8935
128.3200,0.1060,0.0005,0.8935
128.3300,0.1060,0.0005,0.8935
128.3400,0.1060,0.0005,0.8935
128.3500,0.1060,0.0005,0.8935
128.3600,0.1060,0.0005,0.8935
128.3700,0.1060,0.0005,0.8935
128.3800,0.1060,0.0005,0.8935
128.3900,0.1060,0.0005,0.8935
128.4000,0.1060,0.0005,0.8935
128.4100,0.1060,0.0005,0.8935
128.4200,0.1060,0.0005,0.8935
128.4300,0.1060,0.0005,0.8935
128.4400,0.1060,0.0005,0.8935
128.4500,0.1060,0.0005,0.8935
128.4600,0.1060,0.0005,0.8935
128.4700,0.1060,0.0005,0.8935
128.4800,0.1060,0.0005,0.8935
128.4900,0.1060,0.0005,0.8935
128.5000,0.1060,0.0005,0.8935
128.5100,0.1060,0.0005,0.8935
128.5200,0.1060,0.0005,0.8935
128.5300,0.1060,0.0005,0.8935
128.5400,0.1060,0.0005,0.8935
128.5500,0.1060,0.0005,0.8935
128.5600,0.1060,0.0005,0.8935
128.5700,0.1060,0.0005,0.8935
128.5800,0.1060,0.0005,0.8935
128.5900,0.1060,0.0005,0.8935
128.6000,0.1060,0.0005,0.8935
128.6100,0.1060,0.0005,0.8935
128.6200,0.1060,0.0005,0.8935
128.6300,0.1060,0.0005,0.8935
128.6400,0.1060,0.0005,0.8935
128.6500,0.1060,0.0005,0.8935
128.6600,0.1060,0.0005,0.8935
128.6700,0.1060,0.0005,0.8935
128.6800,0.1060,0.0005,0.8935
128.6900,0.1060,0.0005,0.8935
128.7000,0.1060,0.0005,0.8935
128.7100,0.1060,0.0005,0.8935
128.7200,0.1060,0.0005,0.8935
128.7300,0.1060,0.0005,0.8935
128.7400,0.1060,0.0005,0.8935
128.7500,0.1060,0.0005,0.8935
128.7600,0.1060,0.0005,0.8935
128.7700,0.1060,0.0005,0.8935
128.7800,0.1060,0.0005,0.8935
128.7900,0.1060,0.0005,0.8935
128.8000,0.1060,0.0005,0.8935
128.8100,0.1060,0.0005,0.8935
128.8200,0.1060,0.0005,0.8935
128.8300,0.1060,0.0005,0.8935
128.8400,0.1060,0.0005,0.8935
128.8500,0.1060,0.0005,0.8935
128.8600,0.1060,0.0005,0.8935
128.8700,0.1060,0.0005,0.8935
128.8800,0.1060,0.0005,0.8935
128.8900,0.1060,0.0005,0.8935
128.9000,0.1060,0.0005,0.8935
128.9100,0.1060,0.0005,0.8935
128.9200,0.1060,0.0005,0.8935
128.9300,0.1060,0.0005,0.8935
128.9400,0.1060,0.0005,0.8935
128.9500,0.1060,0.0005,0.8935
128.9600,0.1060,0.0005,0.8935
128.9700,0.1060,0.0005,0.8935
128.9800,0.1060,0.0005,0.8935
128.9900,0.1060,0.0005,0.8935
129.0000,0.1060,0.0005,0.8935
129.0100,0.1060,0.0005,0.8935
129.0200,0.1060,0.0005,0.8935
129.0300,0.1060,0.0005,0.8935
129.0400,0.1060,0.0005,0.8935
129.0500,0.1060,0.0005,0.8935
